0.5	0	0.012	-0.00666323	-0.0018971	3.12101	-0.00468521	0.004958	0.00125376	-0.00478395	0.0539587	0.0105087	0	0	0
0.5	0	0.012	-0.00578861	-0.000701289	3.11867	-0.0164952	0.00809558	-0.0311448	0.0509466	0.00503323	-0.0253611	0	0	0
0.5	0	0.012	-0.00564105	-0.000692478	3.11871	-0.0154974	0.00750185	-0.0309925	0.0578765	-0.00978447	-0.0389299	0	0	0
0.5	0	0.012	-0.0055003	-0.000672678	3.11873	-0.0143334	0.00712921	-0.0327086	0.061912	0.0173317	-0.0237517	0	0	0
0.5	0	0.012	-0.00548092	-0.000720406	3.11883	-0.0132571	0.00718791	-0.0343917	0.0530109	0.0305649	-0.0202152	0	0	0
0.5	0	0.012	-0.00559442	-0.00085258	3.11888	-0.0121114	0.00732419	-0.0365774	0.0711682	0.0305268	-0.0201057	0	0	0
0.5	0	0.012	-0.00571107	-0.000950369	3.11886	-0.0105424	0.0075625	-0.0407227	0.0876749	0.0388618	-0.0145242	0	0	0
0.5	0	0.012	-0.00579131	-0.00100633	3.11816	-0.00901393	0.0081259	-0.0434659	0.0697729	0.0565447	0.00417664	0	0	0
0.5	0	0.012	-0.00573188	-0.00113971	3.11671	-0.00780976	0.00865416	-0.0410783	0.0562854	0.0449908	0.0258447	0	0	0
0.5	0	0.012	-0.0045236	-0.00177164	3.11551	-0.00711132	0.00853649	-0.0304091	-0.00227023	0.0100551	0.0605486	0	0	0
0.5	0	0.012	-0.0045236	-0.00177164	3.11551	-0.00711132	0.00853649	-0.0304091	-0.00227023	0.0100551	0.0605486	0	0	0
0.5	0	0.012	-0.00368609	-0.00188801	3.11546	-0.00712565	0.00811363	-0.0229436	-0.00201033	-0.00199221	0.0634419	0	0	0
0.5	0	0.012	-0.00307384	-0.00183207	3.11531	-0.00800753	0.00757642	-0.0182525	-0.0140321	-0.00266443	0.0659598	0	0	0
0.5	0	0.012	-0.0026714	-0.00174415	3.11518	-0.00904172	0.00731188	-0.0144198	-0.0128692	0.0241892	0.0724568	0	0	0
0.5	0	0.012	-0.00237102	-0.00163923	3.11509	-0.00976984	0.00736415	-0.0112963	0.00628936	0.027391	0.0588267	0	0	0
0.5	0	0.012	-0.0020314	-0.00152254	3.1151	-0.0100353	0.00745817	-0.0113272	0.0269762	0.0277809	0.0217966	0	0	0
0.5	0	0.012	-0.00159256	-0.00139443	3.11513	-0.0103009	0.00741552	-0.013019	0.0180099	0.0182182	-0.0019247	0	0	0
0.5	0	0.012	-0.00114066	-0.00132792	3.11517	-0.0104824	0.00712727	-0.0148651	-0.00589627	-0.00712029	-0.01122	0	0	0
0.5	0	0.012	-0.000694976	-0.00143587	3.11525	-0.0111611	0.00662872	-0.0157819	-0.0247345	-0.0133876	-0.00926442	0	0	0
0.5	0	0.012	0.000173403	-0.0101042	3.11564	-0.0136134	0.00527561	-0.0195201	-0.0956473	-0.024647	-0.0390831	0	0	0
0.5	0	0.012	0.000173403	-0.0101042	3.11564	-0.0136134	0.00527561	-0.0195201	-0.0956473	-0.024647	-0.0390831	0	0	0
0.5	0	0.012	0.000465455	-0.0196657	3.11599	-0.0175204	0.00465109	-0.0221479	-0.239974	-0.00996532	0.0227839	0	0	0
0.5	0	0.012	0.000566001	-0.0292183	3.11621	-0.0244748	0.00402597	-0.0238828	-0.389374	0.00504625	0.112816	0	0	0
0.5	0	0.012	0.000504657	-0.0366272	3.11642	-0.0338586	0.00370963	-0.0232319	-0.484787	0.0172083	0.162033	0	0	0
0.5	0	0.012	0.000424141	-0.0417515	3.11655	-0.0440844	0.00351753	-0.0201942	-0.494632	0.013542	0.139926	0	0	0
0.5	0	0.012	0.00048098	-0.0455847	3.11667	-0.0539697	0.00327831	-0.0193014	-0.475972	0.0151671	0.0783736	0	0	0
0.5	0	0.012	0.000601163	-0.0490639	3.11683	-0.0638343	0.00297103	-0.0177129	-0.483489	0.00828032	0.0286535	0	0	0
0.5	0	0.012	0.00067256	-0.0523877	3.11695	-0.0736047	0.00234229	-0.016807	-0.495837	-0.0113061	0.00989305	0	0	0
0.5	0	0.012	0.000672758	-0.0552897	3.11705	-0.0838104	0.00123728	-0.0159795	-0.519965	-0.0364731	0.0050451	0	0	0
0.5	0	0.012	0.000364014	-0.0587622	3.11724	-0.104951	-0.00108764	-0.0160239	-0.534619	-0.0184864	0.0151916	0	0	0
0.5	0	0.012	0.000364014	-0.0587622	3.11724	-0.104951	-0.00108764	-0.0160239	-0.534619	-0.0184864	0.0151916	0	0	0
0.5	0	0.012	0.000124936	-0.059479	3.11735	-0.115818	-0.00183682	-0.0172547	-0.552475	-0.0116393	0.0385364	0	0	0
0.5	0	0.012	-0.000129803	-0.0598248	3.11742	-0.12969	-0.00253455	-0.0165279	-0.570983	-0.00797522	0.0651092	0	0	0
0.5	0	0.012	-0.00039316	-0.059948	3.1175	-0.143983	-0.0031397	-0.0128208	-0.590478	-0.000586905	0.0951742	0	0	0
0.5	0	0.012	-0.000653472	-0.0598047	3.11755	-0.158252	-0.00380549	-0.00802061	-0.576372	-0.0109029	0.0965726	0	0	0
0.5	0	0.012	-0.000835547	-0.0592922	3.11764	-0.172307	-0.00453351	-0.00429452	-0.566826	-0.00625727	0.0509793	0	0	0
0.5	0	0.012	-0.000999128	-0.0584261	3.11773	-0.186088	-0.00498341	-0.000962114	-0.551858	0.00204991	0.0381329	0	0	0
0.5	0	0.012	-0.00122247	-0.0573287	3.11784	-0.198976	-0.0057797	0.00130421	-0.538449	-0.0240001	0.0433472	0	0	0
0.5	0	0.012	-0.00151861	-0.0561734	3.11794	-0.211425	-0.0067555	0.00349742	-0.51403	-0.0196671	0.0409656	0	0	0
0.5	0	0.012	-0.00208269	-0.0537318	3.1181	-0.235071	-0.00857806	0.0106772	-0.474104	-0.00591564	0.0345275	0	0	0
0.5	0	0.012	-0.00208269	-0.0537318	3.1181	-0.235071	-0.00857806	0.0106772	-0.474104	-0.00591564	0.0345275	0	0	0
0.5	0	0.012	-0.00231023	-0.0525286	3.11817	-0.246269	-0.00928612	0.0137523	-0.452445	-0.0106687	0.0319391	0	0	0
0.5	0	0.012	-0.00258714	-0.0513183	3.11826	-0.256263	-0.00980549	0.0182343	-0.438704	-0.00525308	0.0103138	0	0	0
0.5	0	0.012	-0.00290165	-0.050154	3.11832	-0.266138	-0.0101237	0.0216031	-0.44495	0.00663869	-0.016165	0	0	0
0.5	0	0.012	-0.00320245	-0.0489872	3.11839	-0.27618	-0.0101415	0.0206001	-0.446728	0.0199466	-0.0419832	0	0	0
0.5	0	0.012	-0.00349644	-0.0478775	3.11844	-0.286129	-0.00986136	0.0183134	-0.43465	0.0370505	-0.0343484	0	0	0
0.5	0	0.012	-0.00366528	-0.0467879	3.11847	-0.295604	-0.00945862	0.0139679	-0.407501	0.0339713	-0.0257432	0	0	0
0.5	0	0.012	-0.00377016	-0.0456336	3.1185	-0.303371	-0.00934184	0.00962978	-0.398327	0.0263093	-0.0343841	0	0	0
0.5	0	0.012	-0.0038053	-0.044433	3.11856	-0.311053	-0.00923933	0.00789483	-0.398251	0.0350526	-0.0232747	0	0	0
0.5	0	0.012	-0.00376116	-0.042105	3.11863	-0.326612	-0.00775992	0.00213286	-0.383449	0.0689111	-0.00158463	0	0	0
0.5	0	0.012	-0.00376116	-0.042105	3.11863	-0.326612	-0.00775992	0.00213286	-0.383449	0.0689111	-0.00158463	0	0	0
0.5	0	0.012	-0.00372148	-0.0410163	3.11867	-0.333594	-0.006783	0.000185591	-0.355665	0.0642927	-0.0109694	0	0	0
0.5	0	0.012	-0.00361941	-0.0399655	3.1187	-0.338907	-0.00571658	-0.000514959	-0.330772	0.0533375	0.00328255	0	0	0
0.5	0	0.012	-0.00343049	-0.0389664	3.11875	-0.343946	-0.00509236	-0.000999713	-0.323019	0.0290949	0.0196188	0	0	0
0.5	0	0.012	-0.00317592	-0.0380567	3.11874	-0.34895	-0.00445644	-0.00260305	-0.331612	0.0437803	0.0193782	0	0	0
0.5	0	0.012	-0.00301289	-0.0373033	3.11875	-0.354162	-0.00370108	-0.00358414	-0.335021	0.0403939	0.0356211	0	0	0
0.5	0	0.012	-0.00293758	-0.0365925	3.11879	-0.359036	-0.00298707	-0.00468817	-0.310001	0.0402011	0.0398093	0	0	0
0.5	0	0.012	-0.00294653	-0.0358998	3.11884	-0.363136	-0.00215815	-0.00753035	-0.300539	0.0416942	0.0360198	0	0	0
0.5	0	0.012	-0.00291813	-0.0351551	3.11891	-0.367307	-0.00147858	-0.00727593	-0.301995	0.0315933	0.0305588	0	0	0
0.5	0	0.012	-0.00265124	-0.0338114	3.11892	-0.375508	-0.000555462	-0.00722837	-0.311432	0.00661524	0.0391848	0	0	0
0.5	0	0.012	-0.00265124	-0.0338114	3.11892	-0.375508	-0.000555462	-0.00722837	-0.311432	0.00661524	0.0391848	0	0	0
0.5	0	0.012	-0.00256622	-0.0331966	3.11897	-0.379812	-0.000354896	-0.00925375	-0.304242	0.0176258	0.052393	0	0	0
0.5	0	0.012	-0.00255152	-0.0326891	3.119	-0.384255	-0.000196291	-0.0102065	-0.276978	0.0134539	0.0580268	0	0	0
0.5	0	0.012	-0.00254132	-0.0322436	3.11903	-0.387974	-0.000201605	-0.0106674	-0.236114	0.00908838	0.0578587	0	0	0
0.5	0	0.012	-0.00251312	-0.0317549	3.11904	-0.391247	-0.000393902	-0.00932938	-0.229838	-0.00575639	0.0580536	0	0	0
0.5	0	0.012	-0.00245248	-0.0313273	3.11904	-0.39465	-0.000643316	-0.0082145	-0.236697	0.00341377	0.0436895	0	0	0
0.5	0	0.012	-0.00241621	-0.0310195	3.11905	-0.398047	-0.000681092	-0.00784539	-0.235208	0.0108742	0.0456154	0	0	0
0.5	0	0.012	-0.00239075	-0.0307943	3.119	-0.401442	-0.00126864	-0.0097812	-0.227749	-0.0111484	0.0456568	0	0	0
0.5	0	0.012	-0.00239139	-0.0306013	3.11898	-0.404958	-0.00224417	-0.0104489	-0.240215	-0.0248793	0.0500738	0	0	0
0.5	0	0.012	-0.00244348	-0.0301563	3.11885	-0.412617	-0.0040403	-0.0138139	-0.256847	-0.00782103	0.0348191	0	0	0
0.5	0	0.012	-0.00244348	-0.0301563	3.11885	-0.412617	-0.0040403	-0.0138139	-0.256847	-0.00782103	0.0348191	0	0	0
0.5	0	0.012	-0.0025704	-0.0298674	3.11878	-0.416511	-0.00507069	-0.0172331	-0.258694	-0.0347501	0.0242761	0	0	0
0.5	0	0.012	-0.00275163	-0.0295595	3.11873	-0.420209	-0.00696265	-0.0159551	-0.233682	-0.0557438	0.0349031	0	0	0
0.5	0	0.012	-0.00300505	-0.0292013	3.11869	-0.423593	-0.00898325	-0.0140337	-0.230011	-0.0589339	0.0211328	0	0	0
0.5	0	0.012	-0.00328239	-0.0288324	3.11864	-0.426893	-0.0109487	-0.0115574	-0.221151	-0.0483031	0.0441143	0	0	0
0.5	0	0.012	-0.00361486	-0.0285399	3.11866	-0.429921	-0.0125516	-0.00898426	-0.203742	-0.0278629	0.0637827	0	0	0
0.5	0	0.012	-0.00403381	-0.0283409	3.11866	-0.432553	-0.0135841	-0.00342132	-0.184295	0.00209639	0.0809621	0	0	0
0.5	0	0.012	-0.00444942	-0.0281376	3.11872	-0.434715	-0.0144072	0.00148385	-0.159954	0.00555954	0.0773061	0	0	0
0.5	0	0.012	-0.00481816	-0.0279238	3.11875	-0.436821	-0.015329	0.00247983	-0.17075	0.00391943	0.074266	0	0	0
0.5	0	0.012	-0.00526289	-0.0277261	3.11884	-0.440554	-0.0169864	0.00756554	-0.143591	0.0111369	0.0506576	0	0	0
0.5	0	0.012	-0.00526289	-0.0277261	3.11884	-0.440554	-0.0169864	0.00756554	-0.143591	0.0111369	0.0506576	0	0	0
0.5	0	0.012	-0.00544891	-0.0277721	3.11888	-0.442447	-0.0178084	0.00901399	-0.158638	0.00964954	0.0427182	0	0	0
0.5	0	0.012	-0.0056552	-0.0277829	3.11895	-0.444922	-0.0180167	0.0103013	-0.170235	0.0197363	0.0439327	0	0	0
0.5	0	0.012	-0.00586789	-0.0278309	3.11898	-0.447391	-0.0179139	0.0102515	-0.170784	0.0391759	0.0419285	0	0	0
0.5	0	0.012	-0.00604347	-0.0278103	3.11898	-0.450189	-0.0173505	0.0105605	-0.187975	0.062025	0.0241402	0	0	0
0.5	0	0.012	-0.00619383	-0.0276981	3.11901	-0.453185	-0.0164126	0.0107879	-0.200811	0.0750401	0.0066787	0	0	0
0.5	0	0.012	-0.00627087	-0.0275205	3.11905	-0.456326	-0.0155263	0.0123621	-0.203831	0.0686386	-0.0125649	0	0	0
0.5	0	0.012	-0.00624638	-0.0272733	3.11912	-0.459978	-0.0145383	0.0120517	-0.207073	0.0442754	-0.0363417	0	0	0
0.5	0	0.012	-0.00614707	-0.0270132	3.11916	-0.463608	-0.0140175	0.0100017	-0.208624	0.0327	-0.0381743	0	0	0
