0	-0.00179765	0.030819	-0.0277489	0.047	0.043
0	-0.00181915	0.031304	-0.0245989	0.035	0.038
0	-0.00185354	0.0317749	-0.0116389	0.035	0.038
0	-0.00187804	0.0320968	-0.00563929	0.035	0.038
0	-0.00189489	0.0326398	0.00829869	0.035	0.038
0	-0.00192595	0.0333435	0.00590444	0.02	0.021
0	-0.00200703	0.0336321	-0.0197205	0.02	0.021
0	-0.0021094	0.0330569	-0.0237136	0.02	0.021
0	-0.00219126	0.0320875	-0.00777814	0.02	0.021
0	-0.00228497	0.0302884	-0.00797145	0.02	0.021
0	-0.00228497	0.0302884	-0.00797145	0.02	0.021
0	-0.00221716	0.029583	-0.00247258	0.022	0.023
0	-0.00208746	0.028776	-0.0114498	0.022	0.023
0	-0.00193052	0.0256273	-0.0249065	0.022	0.023
0	-0.00179577	0.0218774	-0.0367817	0.022	0.023
0	-0.00170889	0.0183604	-0.0490533	0.031	0.037
0	-0.00166483	0.0162812	-0.0632616	0.031	0.037
0	-0.00166549	0.0152425	-0.0694098	0.031	0.037
0	-0.00168432	0.0150176	-0.054643	0.031	0.037
0	-0.00173475	0.0151603	-0.0228886	0.031	0.037
0	-0.00173475	0.0151603	-0.0228886	0.035	0.023
0	-0.00168714	0.0160849	0.00808666	0.035	0.023
0	-0.00165999	0.0171824	0.020839	0.035	0.023
0	-0.00167149	0.0181318	0.024029	0.035	0.023
0	-0.00169441	0.0188687	0.00630499	0.035	0.023
0	-0.00173525	0.0191479	-0.0178832	0.02	0.01
0	-0.00175574	0.0190919	-0.0343597	0.02	0.01
0	-0.00178488	0.0184751	-0.0424765	0.02	0.01
0	-0.00179472	0.0170571	-0.048799	0.02	0.01
0	-0.00186641	0.0137182	-0.0602909	0.02	0.01
0	-0.00186641	0.0137182	-0.0602909	0.026	0.002
0	-0.00193257	0.0120826	-0.0596583	0.026	0.002
0	-0.00204278	0.0103921	-0.0506142	0.026	0.002
0	-0.00208728	0.00886859	-0.0444273	0.026	0.002
0	-0.00210102	0.00742753	-0.0407126	0.026	0.002
0	-0.00211718	0.00613821	-0.0282994	0.031	0.011
0	-0.00215838	0.00501467	-0.0231116	0.031	0.011
0	-0.002231	0.00413303	-0.0463758	0.031	0.011
0	-0.00230761	0.00354322	-0.0409082	0.031	0.011
0	-0.0023131	0.00298965	-0.024103	0.031	0.011
0	-0.0023131	0.00298965	-0.024103	0.041	0.019
0	-0.00228707	0.00282985	-0.0275157	0.041	0.019
0	-0.00225683	0.00276898	-0.0397747	0.041	0.019
0	-0.00218281	0.00290152	-0.0382957	0.041	0.019
0	-0.00212829	0.00348941	-0.00915055	0.041	0.019
0	-0.00212377	0.00465667	0.0180329	0.043	0.019
0	-0.00211083	0.00616286	0.0306168	0.043	0.019
0	-0.00210225	0.0076597	0.0290544	0.043	0.019
0	-0.00208635	0.00870047	0.00760081	0.043	0.019
0	-0.00206472	0.0101896	-0.00150624	0.043	0.019
0	-0.00206472	0.0101896	-0.00150624	0.043	0.019
4	-0.0020042	0.0110219	0.00707363	0.047	0.019
4	-0.00196839	0.011838	0.000413744	0.047	0.019
4	-0.00196525	0.0125611	0.018728	0.047	0.019
4	-0.00194876	0.0134573	0.0182459	0.047	0.019
4	-0.00191489	0.0143226	0.014649	0.047	0.019
4	-0.00189758	0.0150823	0.0033214	0.056	0.02
4	-0.00205735	0.0152887	-0.0261836	0.056	0.02
4	-0.00392428	0.0148462	-0.0434134	0.056	0.02
4	-0.0171515	0.0164172	0.100464	0.056	0.02
4	-0.0171515	0.0164172	0.100464	0.071	0.012
4	-0.0254397	0.0202825	0.22219	0.071	0.012
4	-0.0324112	0.0258721	0.303354	0.071	0.012
4	-0.0378323	0.0322831	0.349551	0.071	0.012
4	-0.0424736	0.0391365	0.3628	0.071	0.012
4	-0.0469885	0.0464214	0.385277	0.071	0.012
4	-0.0514321	0.0540378	0.403567	0.036	0.079
4	-0.0554697	0.0625824	0.428123	0.036	0.079
4	-0.0588713	0.0732581	0.467483	0.036	0.079
4	-0.0637905	0.0973505	0.563583	0.036	0.079
4	-0.0637905	0.0973505	0.563583	0.036	0.079
4	-0.0656236	0.110692	0.595763	0.018	0.151
4	-0.067175	0.124914	0.625137	0.018	0.151
4	-0.0685081	0.140182	0.6231	0.018	0.151
4	-0.069598	0.155227	0.609039	0.018	0.151
4	-0.0704587	0.170029	0.604386	0.018	0.151
4	-0.0711239	0.185005	0.620914	0.011	0.213
4	-0.0716527	0.200244	0.637958	0.011	0.213
4	-0.0720512	0.21504	0.636433	0.011	0.213
4	-0.0724409	0.244642	0.635197	0.011	0.213
4	-0.0724409	0.244642	0.635197	0.011	0.213
4	-0.0724445	0.259805	0.665928	0.008	0.284
4	-0.0724219	0.275153	0.67083	0.008	0.284
4	-0.0723944	0.290441	0.675259	0.008	0.284
4	-0.0723422	0.305894	0.68647	0.008	0.284
4	-0.0722875	0.321136	0.666117	0.008	0.284
4	-0.0721954	0.336264	0.668655	-0.014	0.326
4	-0.0720785	0.350985	0.674943	-0.014	0.326
4	-0.0719542	0.364035	0.654959	-0.014	0.326
